wiki_img_url	wiki_img_labels	wiki_img_labelsconf
Tom_O'Halleran.jpg	Forehead, Smile, Chin, Tie, Dress shirt, Collar, Suit, Blazer, Wrinkle, White-collar worker	0.9846563935279846, 0.9823302030563354, 0.9676324725151062, 0.9051508903503418, 0.8538486957550049, 0.8355988264083862, 0.7825804948806763, 0.7792455554008484, 0.7429225444793701, 0.7396776676177979
Jason_Lewis_(congressman).jpg	Forehead, Smile, Chin, Organ, Dress shirt, Collar, Flag, Tie, Gesture, Suit	0.9846563935279846, 0.9825208187103271, 0.9664027094841003, 0.9024550914764404, 0.8705698251724243, 0.8406943082809448, 0.8388165235519409, 0.8227284550666809, 0.8211841583251953, 0.8151750564575195
Michael_McCaul.jpg	Smile, Chin, Shirt, Dress shirt, Tie, Coat, Sleeve, Collar, Suit, Blazer	0.9749610424041748, 0.966064453125, 0.9406084418296814, 0.9035078883171082, 0.8848914504051208, 0.8709849715232849, 0.8686414361000061, 0.8411954045295715, 0.8156006932258606, 0.7827722430229187
Chuck_Grassley.jpg	Forehead, Smile, Glasses, Tie, Dress shirt, Coat, Gesture, Collar, Suit, Happy	0.9846563935279846, 0.9815964698791504, 0.974597692489624, 0.8873310089111328, 0.8674761056900024, 0.8643885254859924, 0.8524959087371826, 0.837211549282074, 0.8215813040733337, 0.8106951117515564
Debbie_Wasserman_Schultz.jpg	Smile, Outerwear, Eye, Sleeve, Gesture, Flag, Flag of the united states, Blazer, Electric blue, Official	0.9781242609024048, 0.9530140161514282, 0.9359408020973206, 0.8721828460693359, 0.852604866027832, 0.8409661054611206, 0.7890476584434509, 0.7826834917068481, 0.7455964088439941, 0.7338142395019531
Austin_Scott_(politician).jpg	Forehead, Smile, Chin, Dress shirt, Tie, Gesture, Flag, Collar, Suit, Happy	0.9846563935279846, 0.9752214550971985, 0.967465341091156, 0.889202892780304, 0.8891292214393616, 0.852604866027832, 0.8438368439674377, 0.8400313258171082, 0.8095669746398926, 0.7907869219779968
Steve_Womack.jpg	Forehead, Tie, Dress shirt, Collar, Suit, Flag of the united states, Blazer, Flag, Official, Spokesperson	0.9846563935279846, 0.866129457950592, 0.8650245666503906, 0.8173388838768005, 0.7939596176147461, 0.7904597520828247, 0.7821182608604431, 0.7548512816429138, 0.752362847328186, 0.747872531414032
Danny_K._Davis.jpg	Forehead, Chin, Flag, Dress shirt, Tie, Microphone, Collar, Spokesperson, Blazer, Suit	0.9846563935279846, 0.967376172542572, 0.8978865146636963, 0.8736114501953125, 0.8616823554039001, 0.8555496335029602, 0.838732898235321, 0.8034520149230957, 0.7825976014137268, 0.7773540616035461
Sam_Johnson.jpg	Forehead, Nose, Cheek, Smile, Dress shirt, Tie, Collar, Happy, Wrinkle, Comb over	0.9846563935279846, 0.9835830330848694, 0.9786743521690369, 0.976747453212738, 0.897862434387207, 0.8856242299079895, 0.8413233160972595, 0.8182246088981628, 0.8123355507850647, 0.7889013290405273
Kathy_Castor.jpg	Face, Hair, Smile, Sleeve, Coat, Gesture, Spokesperson, Flag of the united states, Flag, Blazer	0.9830178618431091, 0.9826510548591614, 0.9766432046890259, 0.8712537884712219, 0.85466468334198, 0.8525986671447754, 0.8290736079216003, 0.807489812374115, 0.7886878848075867, 0.7827748656272888
Michael_Bennet.jpg	Forehead, Watch, Shirt, Sky, Smile, Tie, Dress shirt, Sleeve, Gesture, Collar	0.9846563935279846, 0.974920928478241, 0.9410602450370789, 0.9288350343704224, 0.9255244135856628, 0.911152184009552, 0.908469021320343, 0.8724064826965332, 0.852604866027832, 0.8410932421684265
John_Sarbanes.jpg	Smile, Flag, Gesture, Tie, Flag of the united states, Spokesperson, Blazer, Official, Military officer, Military person	0.9456720948219299, 0.8862925171852112, 0.852604866027832, 0.8435665965080261, 0.832514762878418, 0.7896525263786316, 0.7821506857872009, 0.7731325030326843, 0.7618169784545898, 0.748259961605072
Colleen_Hanabusa.jpg	Face, Hair, Chin, Smile, Flag, Flag of the united states, Eyelash, Jewellery, Lipstick, Event	0.9831476211547852, 0.982847273349762, 0.9672591686248779, 0.9125970602035522, 0.8204599618911743, 0.8164912462234497, 0.7502465844154358, 0.740668773651123, 0.7388885021209717, 0.713810920715332
Bill_Foster_(politician).jpg	Glasses, Smile, Dress shirt, Tie, Gesture, Flag, Collar, Blazer, Suit, Flag of the united states	0.9784706234931946, 0.9497269988059998, 0.8946906328201294, 0.8679659366607666, 0.852604866027832, 0.843994677066803, 0.8411728739738464, 0.7826787233352661, 0.76670241355896, 0.7465821504592896
George_Holding.jpg	Forehead, Chin, Tie, Dress shirt, Gesture, Sleeve, Collar, Microphone, Flag, Suit	0.9846563935279846, 0.9662138223648071, 0.8942617177963257, 0.8912779688835144, 0.852604866027832, 0.8439139127731323, 0.8409978747367859, 0.8409689664840698, 0.8254210948944092, 0.8083508014678955
Derek_Kilmer.jpg	Smile, Flag of the united states, Gesture, Collar, Flag, Tie, Dress shirt, Blazer, Suit, Official	0.9831613898277283, 0.8608071804046631, 0.852604866027832, 0.8357579112052917, 0.8084154725074768, 0.7901360392570496, 0.7875951528549194, 0.7827397584915161, 0.7826656699180603, 0.7545366883277893
Scott_Tipton.jpg	Smile, Dress shirt, Tie, Flag, Flag of the united states, Gesture, Collar, Blazer, Suit, Official	0.9755555391311646, 0.8858959674835205, 0.872331440448761, 0.8528638482093811, 0.8527109026908875, 0.852604866027832, 0.8408175706863403, 0.7827344536781311, 0.7725340723991394, 0.7520983815193176
Rick_W._Allen.jpg	Smile, Organ, Sleeve, Tie, Gesture, Collar, Dress shirt, Flag, Flag of the united states, Suit	0.9777548313140869, 0.9022901654243469, 0.871986448764801, 0.8697623014450073, 0.852604866027832, 0.8403562903404236, 0.835850179195404, 0.8170243501663208, 0.8059036731719971, 0.80091792345047
Jim_Cooper.jpg	Glasses, Forehead, Face, Organ, Tie, Gesture, Flag, Dress shirt, Flag of the united states, Collar	0.9852553009986877, 0.9846563935279846, 0.9826438426971436, 0.9059397578239441, 0.891873836517334, 0.852604866027832, 0.8510884046554565, 0.840406060218811, 0.8281534314155579, 0.8256154656410217
John_Katko.jpg	Smile, Tie, Dress shirt, Gesture, Flag, Collar, Spokesperson, Suit, Flag of the united states, Blazer	0.9346994161605835, 0.9020249247550964, 0.8952170610427856, 0.852604866027832, 0.8376642465591431, 0.8375729322433472, 0.8323845267295837, 0.8100091218948364, 0.7949445843696594, 0.782762348651886
Tom_Emmer.jpg	Face, Smile, Tie, Dress shirt, Gesture, Flag of the united states, Collar, Suit, Spokesperson, Flag	0.9841999411582947, 0.966308057308197, 0.8945226669311523, 0.8733903765678406, 0.852604866027832, 0.8401932120323181, 0.8333595991134644, 0.8181762099266052, 0.8033713698387146, 0.7830387353897095
John_Moolenaar.jpg	Face, Smile, Organ, Tie, Flag of the united states, Dress shirt, Gesture, Collar, Flag, Suit	0.9829081892967224, 0.9574848413467407, 0.9037759304046631, 0.8797786235809326, 0.8723435997962952, 0.8564568758010864, 0.852604866027832, 0.8282487392425537, 0.8223249316215515, 0.8220285773277283
David_Joyce_(politician).jpg	Smile, Chin, Shirt, Dress shirt, Tie, Gesture, Collar, Suit, Flag, Flag of the united states	0.980446457862854, 0.9662116169929504, 0.9431353807449341, 0.8920928835868835, 0.8730928897857666, 0.852604866027832, 0.8408678770065308, 0.8293259143829346, 0.8286361694335938, 0.7963455319404602
Justin_Amash.jpg	Smile, Tie, Gesture, Dress shirt, Flag, Flag of the united states, Collar, Blazer, Spokesperson, Suit	0.9653446078300476, 0.8798218369483948, 0.852604866027832, 0.846683919429779, 0.8441928029060364, 0.8411988019943237, 0.8394249677658081, 0.7827383279800415, 0.7720520496368408, 0.7653612494468689
Daniel_Webster_(Florida_politician).jpg	Forehead, Smile, Shirt, Dress shirt, Coat, Tie, Gesture, Iris, Suit, Collar	0.9846563935279846, 0.9710033535957336, 0.9440284371376038, 0.9014074802398682, 0.8929390907287598, 0.8881377577781677, 0.852604866027832, 0.847723662853241, 0.8415670990943909, 0.8379244804382324
Bill_Johnson_(Ohio_politician).jpg	Smile, Dress shirt, Flag, Flag of the united states, Gesture, Collar, Blazer, Flag Day (USA), Government agency, Official	0.982806384563446, 0.8918303847312927, 0.8889132142066956, 0.8697676658630371, 0.852604866027832, 0.8407045602798462, 0.7826070189476013, 0.7401909828186035, 0.7381458878517151, 0.7377549409866333
Lloyd_Smucker.jpg	Forehead, Smile, Tie, Dress shirt, Gesture, Collar, Flag of the united states, Flag, Blazer, Suit	0.9846563935279846, 0.9800449013710022, 0.8839502334594727, 0.852761447429657, 0.8525933027267456, 0.8339338898658752, 0.7992229461669922, 0.7863694429397583, 0.7818560600280762, 0.7698334455490112
Bill_Pascrell.jpg	Forehead, Glasses, Organ, Tie, Coat, Gesture, Collar, Suit, Dress shirt, Spokesperson	0.9846563935279846, 0.982839822769165, 0.9016242623329163, 0.8746160268783569, 0.8617694973945618, 0.8526048064231873, 0.8189296126365662, 0.7986869215965271, 0.7920714020729065, 0.7879053950309753
Tom_Carper.jpg	Smile, Flag, Dress shirt, Coat, Collar, Suit, Shelf, Flag of the united states, Bookcase, Curtain	0.963223934173584, 0.9082300662994385, 0.8812212347984314, 0.8696419596672058, 0.8345879912376404, 0.832312822341919, 0.8115124702453613, 0.798396110534668, 0.7965112328529358, 0.78907710313797
Patrick_Leahy.jpg	Clothing, Smile, Tie, Dress shirt, Coat, Sky, Gesture, Collar, Suit, Blazer	0.9865681529045105, 0.9415088295936584, 0.9086736440658569, 0.8984882235527039, 0.8847329020500183, 0.8679173588752747, 0.852604866027832, 0.840988278388977, 0.8224468231201172, 0.7827719449996948
Yvette_Clarke.jpg	Hair, Smile, Flag of the united states, Coat, Gesture, Sleeve, Collar, Flag, Spokesperson, Military person	0.9833863973617554, 0.94948810338974, 0.8615545034408569, 0.8588218688964844, 0.852604866027832, 0.847968339920044, 0.8240194320678711, 0.8070181012153625, 0.803132951259613, 0.7951170802116394
Sanford_Bishop.jpg	Forehead, Glasses, Smile, Chin, Eyebrow, Organ, Dress shirt, Vision care, Tie, Gesture	0.9846563935279846, 0.9836392998695374, 0.9797490239143372, 0.966313898563385, 0.9370688199996948, 0.9017617702484131, 0.8971484899520874, 0.8828506469726562, 0.8670045733451843, 0.852604866027832
Chris_Smith_(New_Jersey_politician).jpg	Forehead, Dress shirt, Tie, Flag, Gesture, Collar, Flag of the united states, Blazer, Spokesperson, Official	0.9846563935279846, 0.8891968131065369, 0.8610061407089233, 0.8590390086174011, 0.852604866027832, 0.8388213515281677, 0.8343697786331177, 0.7826111316680908, 0.7815507650375366, 0.7316889762878418
Chris_Stewart_(politician).jpg	Smile, Flag, Dress shirt, Tie, Gesture, Collar, Spokesperson, Flag of the united states, Suit, Blazer	0.9155365824699402, 0.8964443206787109, 0.8962178230285645, 0.8734989762306213, 0.852604866027832, 0.8410030603408813, 0.8140869736671448, 0.802515983581543, 0.8003355264663696, 0.7827568650245667
Cheri_Bustos.jpg	Clothing, Cheek, Smile, Lip, Chin, Outerwear, Eye, Flag of the united states, Gesture, Happy	0.9865590929985046, 0.9788969159126282, 0.9743699431419373, 0.9685788750648499, 0.9657667875289917, 0.95395427942276, 0.9354783296585083, 0.8898124098777771, 0.852604866027832, 0.8008115291595459
Tim_Ryan_(politician).jpg	Forehead, Smile, Chin, Shirt, Flag of the united states, Gesture, Collar, Tie, Suit, Flag	0.9846563935279846, 0.9819101095199585, 0.9661387205123901, 0.9400508403778076, 0.8535341620445251, 0.852604866027832, 0.8397509455680847, 0.8202850222587585, 0.8189648985862732, 0.8156412839889526
Trey_Gowdy.jpg	Forehead, Smile, Dress shirt, Flag, Gesture, Collar, Tie, Suit, Spokesperson, Blazer	0.9846563935279846, 0.9485632181167603, 0.8996904492378235, 0.8685142993927002, 0.852604866027832, 0.8408360481262207, 0.81976318359375, 0.8163076043128967, 0.7953593134880066, 0.7827559113502502
John_Garamendi.jpg	Forehead, Nose, Cheek, Chin, Eyebrow, Dress shirt, Jaw, Sleeve, Gesture, Collar	0.9846563935279846, 0.9835830330848694, 0.9789965748786926, 0.96746426820755, 0.9392942786216736, 0.896547794342041, 0.8784085512161255, 0.8665980696678162, 0.8524351119995117, 0.8412857055664062
Zoe_Lofgren.jpg	Smile, Hair, Chin, Sleeve, Blazer, Pantsuit, Collar, Official, Event, Jewellery	0.982882022857666, 0.9828043580055237, 0.966086208820343, 0.8306390047073364, 0.7825437188148499, 0.7718263864517212, 0.769464910030365, 0.7074365019798279, 0.6899465918540955, 0.6747629642486572
Louie_Gohmert.jpg	Smile, Dress shirt, Tie, Coat, Sleeve, Gesture, Iris, Collar, Suit, Flash photography	0.9784345626831055, 0.9027634263038635, 0.8966308236122131, 0.8855562210083008, 0.8613364100456238, 0.852604866027832, 0.8426610827445984, 0.8411377668380737, 0.8388583660125732, 0.8344622850418091
Tim_Scott.jpg	Forehead, Head, Organ, Tie, Smile, Dress shirt, Spokesperson, Gesture, Microphone, Collar	0.9846563935279846, 0.9715368151664734, 0.9046297073364258, 0.9038575291633606, 0.8961231112480164, 0.8696162104606628, 0.8567112684249878, 0.852604866027832, 0.8307913541793823, 0.8204754590988159
Jeff_Flake.jpg	Face, Smile, Shirt, Suit trousers, Dress shirt, Coat, Sleeve, Standing, Gesture, Tie	0.982853889465332, 0.9810173511505127, 0.9462984204292297, 0.9278885722160339, 0.9077011346817017, 0.8852667808532715, 0.8724504709243774, 0.8642165660858154, 0.852604866027832, 0.8446633219718933
Paul_Ryan.jpg	Forehead, Smile, Chin, Eyebrow, Jaw, Dress shirt, Tie, Collar, Suit, Blazer	0.9846563935279846, 0.9748741984367371, 0.967461109161377, 0.937968909740448, 0.8775638341903687, 0.8638671040534973, 0.86350417137146, 0.838479220867157, 0.822750449180603, 0.7816605567932129
Roy_Blunt.jpg	Forehead, Smile, Chin, Organ, Dress shirt, Tie, Gesture, Collar, Spokesperson, Suit	0.9846563935279846, 0.9757023453712463, 0.9660826325416565, 0.9031848907470703, 0.8840489387512207, 0.8837766647338867, 0.852604866027832, 0.8382595777511597, 0.8303005695343018, 0.8169429302215576
Ted_Deutch.jpg	Glasses, Smile, Dress shirt, Flag, Tie, Sleeve, Vision care, Flag of the united states, Gesture, Collar	0.980778694152832, 0.9747282266616821, 0.8956167697906494, 0.8831017017364502, 0.8767686486244202, 0.8717919588088989, 0.8681800365447998, 0.8564485311508179, 0.852604866027832, 0.8412498235702515
Betty_McCollum.jpg	Smile, Flag, Sleeve, Flag of the united states, Blazer, Official, Event, Jewellery, Spokesperson, Happy	0.9697356224060059, 0.8807079195976257, 0.8721498250961304, 0.7856485843658447, 0.7482272982597351, 0.731561005115509, 0.7056317925453186, 0.6988959908485413, 0.683056116104126, 0.6594980955123901
Patrick_McHenry.jpg	Glasses, Smile, Shirt, Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Blazer	0.9806950688362122, 0.9647303819656372, 0.9395383596420288, 0.9050766229629517, 0.9012495279312134, 0.8724163174629211, 0.8525926470756531, 0.8413625359535217, 0.8057872653007507, 0.7827813029289246
Jim_Bridenstine.jpg	Forehead, Smile, Chin, Dress shirt, Gesture, Tie, Collar, Flag, Flag of the united states, Blazer	0.9846563935279846, 0.9793277978897095, 0.9675161242485046, 0.9018848538398743, 0.85260409116745, 0.8491037487983704, 0.8412667512893677, 0.8183398246765137, 0.8158597946166992, 0.7827100157737732
Eddie_Bernice_Johnson.jpg	Smile, Flag, Sleeve, Gesture, Flag of the united states, Happy, Wrinkle, Event, Official, Jewellery	0.9579814672470093, 0.8839811682701111, 0.8701011538505554, 0.852604866027832, 0.8506984114646912, 0.7643633484840393, 0.7411710619926453, 0.7149220705032349, 0.7119976282119751, 0.6952633857727051
Charlie_Crist.jpg	Smile, Gesture, Tie, Collar, Flag of the united states, Blazer, Suit, Official, Event, Flag	0.979283332824707, 0.8526044487953186, 0.8384531140327454, 0.8084355592727661, 0.7971677780151367, 0.7792726159095764, 0.7784217596054077, 0.7386825680732727, 0.7347511649131775, 0.6784051060676575
Tim_Kaine.jpg	Forehead, Hair, Smile, Tie, Dress shirt, Coat, Gesture, Collar, Flag, Suit	0.9846563935279846, 0.9825868010520935, 0.93465656042099, 0.8906346559524536, 0.8846888542175293, 0.8584742546081543, 0.8526039123535156, 0.8401991724967957, 0.8310672640800476, 0.8295077085494995
Jerrold_Nadler.jpg	Forehead, Glasses, Smile, Eyebrow, Vision care, Dress shirt, Sleeve, Gesture, Tie, Collar	0.9846563935279846, 0.9824225306510925, 0.9798776507377625, 0.9411891102790833, 0.9304776191711426, 0.8822346925735474, 0.8720293045043945, 0.852604866027832, 0.8478627800941467, 0.8412221670150757
Gregory_Meeks.jpg	Forehead, Smile, Flag, Microphone, Tie, Dress shirt, Coat, Gesture, Collar, Spokesperson	0.9846563935279846, 0.9753694534301758, 0.9165252447128296, 0.8920424580574036, 0.8808990120887756, 0.8792669773101807, 0.8534444570541382, 0.852604866027832, 0.8311120271682739, 0.8009228110313416
Barbara_Lee.jpg	Smile, Eye, Flag, Sleeve, Gesture, Happy, Flag of the united states, Jheri curl, Earrings, Lipstick	0.9847232699394226, 0.9353386163711548, 0.8627743124961853, 0.8577550053596497, 0.852604866027832, 0.8286953568458557, 0.8213481307029724, 0.7882359623908997, 0.7819488644599915, 0.7638044953346252
Katherine_Clark.jpg	Clothing, Face, Smile, Hairstyle, Coat, Sleeve, Gesture, Collar, Suit, Formal wear	0.9873160123825073, 0.9827597141265869, 0.9728984236717224, 0.9509009122848511, 0.90572190284729, 0.8724494576454163, 0.8525996208190918, 0.8313027620315552, 0.8111286163330078, 0.7845206260681152
Madeleine_Bordallo.jpg	Forehead, Hair, Head, Smile, Chin, Eyebrow, Facial expression, Happy, Flag, Makeover	0.9846563935279846, 0.983318567276001, 0.9719094038009644, 0.9702924489974976, 0.9673470854759216, 0.9394501447677612, 0.9324018359184265, 0.7787835001945496, 0.7633568644523621, 0.7581113576889038
Jenniffer_González.jpg	Smile, Flash photography, Flag of the united states, Sleeve, Gesture, Flag, Blazer, Spokesperson, Electric blue, Happy	0.948295533657074, 0.8699035048484802, 0.8663994669914246, 0.861956000328064, 0.852604866027832, 0.8326143026351929, 0.7794607281684875, 0.774175763130188, 0.7540363073348999, 0.7420725226402283
Michelle_Lujan_Grisham.jpg	Smile, Organ, Coat, Flag of the united states, Blazer, Official, Electric blue, Spokesperson, Flag, Flag Day (USA)	0.9763543009757996, 0.9054837822914124, 0.9053553938865662, 0.8678140640258789, 0.7825242877006531, 0.7557956576347351, 0.7514482140541077, 0.7422710657119751, 0.740742564201355, 0.7209826111793518
Mazie_Hirono.jpg	Smile, Chin, Organ, Bookcase, Shelf, Sleeve, Publication, Happy, Collar, Book	0.9711673855781555, 0.9670990705490112, 0.9022127985954285, 0.8889927864074707, 0.8727087378501892, 0.8702636361122131, 0.8184831738471985, 0.8003948926925659, 0.7813386917114258, 0.7658992409706116
Marc_Veasey.jpg	Forehead, Smile, Chin, Eyebrow, Facial expression, Coat, Tie, Dress shirt, Organ, Sleeve	0.9846563935279846, 0.9798579812049866, 0.9672631621360779, 0.9390433430671692, 0.932522177696228, 0.9186207056045532, 0.9080421328544617, 0.9037700891494751, 0.9017016291618347, 0.8615246415138245
Jim_Inhofe.jpg	Forehead, Glasses, Chin, Smile, Facial expression, Vertebrate, Vision care, Mammal, Collar, Sleeve	0.9846563935279846, 0.9836140871047974, 0.9667377471923828, 0.9591307640075684, 0.9328873753547668, 0.9225195646286011, 0.8607877492904663, 0.8601192235946655, 0.838647186756134, 0.8200644254684448
Steve_Chabot.jpg	Smile, Dress shirt, Tie, Flag, Gesture, Collar, Flag of the united states, Suit, Sleeve, Blazer	0.9764438271522522, 0.8951795101165771, 0.8651613593101501, 0.8526200652122498, 0.852604866027832, 0.8407025933265686, 0.8248981237411499, 0.8138061761856079, 0.7994192838668823, 0.7826820611953735
Mike_Quigley_(politician).jpg	Outerwear, Suit trousers, Dress shirt, Tie, Coat, Flag of the united states, Gesture, Smile, Collar, Sleeve	0.9523399472236633, 0.9394159913063049, 0.8897067904472351, 0.8838518857955933, 0.8695998191833496, 0.8578314185142517, 0.852604866027832, 0.839016318321228, 0.837803840637207, 0.8306131362915039
Kay_Granger.jpg	Forehead, Face, Smile, Chin, Hairstyle, Eyebrow, Eye, Facial expression, Human, Iris	0.9846563935279846, 0.9834464192390442, 0.9762235879898071, 0.9668898582458496, 0.9509009122848511, 0.948712170124054, 0.9381413459777832, 0.9323086142539978, 0.8895094394683838, 0.8490933179855347
Elizabeth_Esty.jpg	Face, Smile, Flag, Sleeve, Gesture, Flag of the united states, Blazer, Electric blue, Event, Jewellery	0.9824962615966797, 0.9781511425971985, 0.8695107102394104, 0.8528884053230286, 0.8526046276092529, 0.8161208629608154, 0.7805845141410828, 0.7366448640823364, 0.7365171313285828, 0.7332507371902466
Adriano_Espaillat.jpg	Forehead, Smile, Dress shirt, Gesture, Flag, Tie, Collar, Flag of the united states, Sleeve, Suit	0.9846563935279846, 0.9704980254173279, 0.8923528790473938, 0.852604866027832, 0.8508670330047607, 0.842437744140625, 0.841334879398346, 0.8219659924507141, 0.8131545782089233, 0.8084239959716797
Jason_Chaffetz.jpg	Forehead, Coat, Dress shirt, Gesture, Flag of the united states, Collar, Smile, Suit, Tie, Spokesperson	0.9846563935279846, 0.8743114471435547, 0.8615851998329163, 0.852604866027832, 0.8462942838668823, 0.8401420712471008, 0.8316318988800049, 0.8190709352493286, 0.800872802734375, 0.7972325086593628
David_Rouzer.jpg	Smile, Dress shirt, Flag, Sleeve, Gesture, Collar, Tie, Flag of the united states, Suit, Blazer	0.9781208634376526, 0.8795716166496277, 0.8730565309524536, 0.8581057190895081, 0.852604866027832, 0.8408796191215515, 0.8354659676551819, 0.8019376397132874, 0.7889382839202881, 0.7824923396110535
Cathy_McMorris_Rodgers.jpg	Forehead, Hair, Face, Smile, Cheek, Lip, Chin, Eyebrow, Eyelash, Flash photography	0.9846563935279846, 0.9845476150512695, 0.9837191700935364, 0.9831407070159912, 0.9793110489845276, 0.9703745245933533, 0.9663967490196228, 0.9459784030914307, 0.9049679636955261, 0.8840922713279724
Jon_Tester.jpg	Forehead, Hair, Smile, Head, Chin, Property, Eye, Facial expression, Vertebrate, Sky	0.9846563935279846, 0.9843741655349731, 0.9750481843948364, 0.9729361534118652, 0.9665651321411133, 0.9430947303771973, 0.9357839822769165, 0.9323815107345581, 0.9190374612808228, 0.8986620306968689
Chellie_Pingree.jpg	Hair, Smile, Coat, Sleeve, Gesture, Collar, Pantsuit, Blazer, Electric blue, Button	0.9825891852378845, 0.9813302755355835, 0.9286282658576965, 0.8724504709243774, 0.852604866027832, 0.8351117372512817, 0.7976754307746887, 0.78277587890625, 0.7390869855880737, 0.7311543822288513
Thom_Tillis.jpg	Forehead, Smile, Tie, Coat, Dress shirt, Gesture, Suit, Collar, Happy, Blazer	0.9846563935279846, 0.9764989018440247, 0.9121770858764648, 0.8745232820510864, 0.8709744215011597, 0.852604866027832, 0.8424499034881592, 0.8395417332649231, 0.8214855790138245, 0.7823067903518677
Brian_Mast.jpg	Forehead, Smile, Shirt, Dress shirt, Tie, Gesture, Collar, Suit, Blazer, White-collar worker	0.9846563935279846, 0.9619404077529907, 0.9456568360328674, 0.9032632112503052, 0.8937298655509949, 0.8526047468185425, 0.8405444622039795, 0.8214883208274841, 0.7826765179634094, 0.7576429843902588
Gary_Peters_(politician).jpg	Forehead, Smile, Tie, Dress shirt, Flag, Gesture, Collar, Flag of the united states, Suit, Blazer	0.9846563935279846, 0.9747171998023987, 0.895241379737854, 0.8933489918708801, 0.8840712904930115, 0.852411150932312, 0.8408101797103882, 0.8103572130203247, 0.7942309975624084, 0.7825836539268494
Anthony_G._Brown.jpg	Forehead, Smile, Shirt, Tie, Dress shirt, Sleeve, Gesture, Collar, Flag of the united states, Flag	0.9846563935279846, 0.9657127261161804, 0.9443807601928711, 0.902238130569458, 0.8942541480064392, 0.8721591830253601, 0.852604866027832, 0.8411728739738464, 0.8206604719161987, 0.8151099681854248
Keith_Ellison.jpg	Forehead, Glasses, Chin, Smile, Dress shirt, Tie, Flag, Gesture, Collar, Suit	0.9846563935279846, 0.9769311547279358, 0.9670097231864929, 0.9138625860214233, 0.9069461822509766, 0.8865998387336731, 0.8745248913764954, 0.852604866027832, 0.840765118598938, 0.8195986747741699
Mark_Meadows_(North_Carolina_politician).jpg	Forehead, Smile, Chin, Shirt, Organ, Gesture, Dress shirt, Tie, Collar, Flag	0.9846563935279846, 0.978687047958374, 0.9655836820602417, 0.94166499376297, 0.9014905095100403, 0.852604866027832, 0.8437458872795105, 0.8322215676307678, 0.8162807822227478, 0.8072986006736755
Mike_Bishop_(politician).jpg	Forehead, Smile, Shirt, Tie, Dress shirt, Gesture, Flag, Collar, Flag of the united states, Suit	0.9846563935279846, 0.969460666179657, 0.9398611187934875, 0.9052480459213257, 0.8963388800621033, 0.852604866027832, 0.841770350933075, 0.8406863808631897, 0.8169847130775452, 0.8136898875236511
Bob_Latta.jpg	Forehead, Smile, Chin, Organ, Dress shirt, Gesture, Tie, Flag, Collar, Suit	0.9846563935279846, 0.9673898816108704, 0.9663905501365662, 0.9027718901634216, 0.8722571134567261, 0.8524580597877502, 0.8427947163581848, 0.8337777256965637, 0.8227636218070984, 0.7829389572143555
Susan_Collins.jpg	Smile, Hair, Outerwear, Neck, Sleeve, Street fashion, Gesture, Television presenter, Happy, Collar	0.9842578768730164, 0.9828864932060242, 0.9520052075386047, 0.8794353604316711, 0.8724504709243774, 0.8702448010444641, 0.852604866027832, 0.8465954661369324, 0.8423287868499756, 0.8410989046096802
Mia_Love.jpg	Hair, Cheek, Head, Smile, Outerwear, Coat, Flag of the united states, Gesture, Flag, Spokesperson	0.9841653108596802, 0.9788906574249268, 0.9728353023529053, 0.9727964997291565, 0.9544115662574768, 0.9015846252441406, 0.8728636503219604, 0.852604866027832, 0.8446322083473206, 0.8093198537826538
Sheldon_Whitehouse.jpg	Forehead, Smile, Shirt, Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Sky	0.9846563935279846, 0.9820029139518738, 0.945013165473938, 0.9074462056159973, 0.8954690098762512, 0.8724441528320312, 0.852604866027832, 0.8412349224090576, 0.8314578533172607, 0.8099019527435303
Dave_Loebsack.jpg	Smile, Glasses, Chin, Dress shirt, Tie, Collar, Sleeve, Flag, Flag of the united states, Blazer	0.9771239161491394, 0.9742655158042908, 0.9657390117645264, 0.9011136293411255, 0.8852561116218567, 0.8411006927490234, 0.840002715587616, 0.8379392027854919, 0.7946940064430237, 0.7827015519142151
Mike_Bost.jpg	Smile, Shirt, Dress shirt, Tie, Sleeve, Gesture, Flag, Collar, Suit, Spokesperson	0.9700207114219666, 0.9412270784378052, 0.9070869088172913, 0.8913858532905579, 0.87196284532547, 0.852604866027832, 0.8442626595497131, 0.8413181900978088, 0.8213325142860413, 0.791824996471405
Joyce_Beatty.jpg	Smile, Microphone, Sleeve, Gesture, Flag of the united states, Flag, Blazer, Spokesperson, Collar, Official	0.9645252227783203, 0.894197940826416, 0.8673830032348633, 0.8498722314834595, 0.8216630816459656, 0.783349335193634, 0.7823252081871033, 0.7732241749763489, 0.7326104044914246, 0.727914035320282
Nydia_Velázquez.jpg	Lipstick, Flag, Gesture, Earrings, Spokesperson, Flag of the united states, Jewellery, Event, Electric blue, Fashion design	0.9085763096809387, 0.865812361240387, 0.852604866027832, 0.8168781399726868, 0.7978085279464722, 0.7880626916885376, 0.7429487705230713, 0.7419713139533997, 0.7341929078102112, 0.6740186810493469
